����,��Ʊ����,����,���̼�,��߼�,��ͼ�,���̼�,ǰ����,�ǵ���,�ǵ���,������,�ɽ���,�ɽ����,����ֵ,��ͨ��ֵ
2018-08-10,'002557,ǢǢʳƷ,16.08,16.14,15.62,15.76,15.82,0.26,1.6435,0.4722,2394257,38172916.85,8152560000.0,8152560000.0
2018-08-09,'002557,ǢǢʳƷ,15.82,16.13,15.23,15.7,15.76,0.06,0.3807,0.8377,4247007,67004278.99,8020740000.0,8020740000.0
2018-08-08,'002557,ǢǢʳƷ,15.76,16.09,15.35,15.53,15.7,0.06,0.3822,0.957,4852220,76177755.86,7990320000.0,7990320000.0
2018-08-07,'002557,ǢǢʳƷ,15.7,15.71,14.67,14.67,14.67,1.03,7.0211,0.841,4264089,64747184.2,7959900000.0,7959900000.0
2018-08-06,'002557,ǢǢʳƷ,14.67,15.87,14.6,15.87,15.85,-1.18,-7.4448,0.8545,4332464,65183509.5,7437690000.0,7437690000.0
2018-08-03,'002557,ǢǢʳƷ,15.85,16.19,15.45,15.75,15.75,0.1,0.6349,0.6295,3191583,50794482.96,8035950000.0,8035950000.0
2018-08-02,'002557,ǢǢʳƷ,15.75,16.25,15.35,16.25,16.41,-0.66,-4.0219,0.7122,3610621,57156846.62,7985250000.0,7985250000.0
2018-08-01,'002557,ǢǢʳƷ,16.41,16.84,16.15,16.47,16.47,-0.06,-0.3643,0.804,4076051,67281482.44,8319870000.0,8319870000.0
2018-07-31,'002557,ǢǢʳƷ,16.47,16.75,15.94,16.02,16.13,0.34,2.1079,0.7673,3890392,63381847.6,8350290000.0,8350290000.0
2018-07-30,'002557,ǢǢʳƷ,16.13,17.04,16.05,16.38,16.24,-0.11,-0.6773,1.0317,5230953,86530400.24,8177910000.0,8177910000.0
2018-07-27,'002557,ǢǢʳƷ,16.24,16.74,16.01,16.66,16.62,-0.38,-2.2864,0.8157,4135762,67348836.04,8233680000.0,8233680000.0
2018-07-26,'002557,ǢǢʳƷ,16.62,16.82,16.54,16.77,16.75,-0.13,-0.7761,0.2669,1353225,22536514.35,8426340000.0,8426340000.0
2018-07-25,'002557,ǢǢʳƷ,16.75,16.9,16.52,16.71,16.85,-0.1,-0.5935,0.4959,2514073,41987694.67,8492250000.0,8492250000.0
2018-07-24,'002557,ǢǢʳƷ,16.85,16.93,16.45,16.75,16.85,0.0,0.0,0.5041,2555861,42815690.25,8542950000.0,8542950000.0
2018-07-23,'002557,ǢǢʳƷ,16.85,17.17,16.21,16.85,16.88,-0.03,-0.1777,0.9425,4778689,79851352.85,8542950000.0,8542950000.0
2018-07-20,'002557,ǢǢʳƷ,16.88,17.65,16.21,17.3,16.99,-0.11,-0.6474,1.639,8309667,140286872.36,8558160000.0,8558160000.0
2018-07-19,'002557,ǢǢʳƷ,16.99,17.34,16.71,16.93,16.8,0.19,1.131,1.1171,5663586,95976128.8,8613930000.0,8613930000.0
2018-07-18,'002557,ǢǢʳƷ,16.8,17.48,15.95,15.95,15.89,0.91,5.7269,2.1895,11100645,187728817.11,8517600000.0,8517600000.0
2018-07-17,'002557,ǢǢʳƷ,15.89,16.02,15.65,15.73,15.8,0.09,0.5696,0.5149,2610729,41345543.46,8056230000.0,8056230000.0
2018-07-16,'002557,ǢǢʳƷ,15.8,16.07,15.61,15.67,15.85,-0.05,-0.3155,0.8616,4368435,69216447.21,8010600000.0,8010600000.0
2018-07-13,'002557,ǢǢʳƷ,15.85,15.9,15.13,15.44,15.43,0.42,2.722,1.1739,5951608,92879202.91,8035950000.0,8035950000.0
2018-07-12,'002557,ǢǢʳƷ,15.43,15.53,14.58,14.66,14.67,0.76,5.1806,1.0025,5082425,77599727.04,7823010000.0,7823010000.0
2018-07-11,'002557,ǢǢʳƷ,14.67,14.88,14.25,14.52,14.85,-0.18,-1.2121,0.7235,3667962,53583132.44,7437690000.0,7437690000.0
2018-07-10,'002557,ǢǢʳƷ,14.85,14.89,14.51,14.7,14.65,0.2,1.3652,0.7969,4040126,59465228.73,7528950000.0,7528950000.0
2018-07-09,'002557,ǢǢʳƷ,14.65,14.89,14.04,14.35,14.8,-0.15,-1.0135,1.5824,8022905,117057078.9,7427550000.0,7427550000.0
2018-07-06,'002557,ǢǢʳƷ,14.8,14.83,13.3,14.79,14.78,0.02,0.1353,2.6882,13629179,188869209.14,7503600000.0,7503600000.0
2018-07-05,'002557,ǢǢʳƷ,14.78,15.2,14.51,14.87,14.86,-0.08,-0.5384,0.7439,3771507,56363422.89,7493460000.0,7493460000.0
2018-07-04,'002557,ǢǢʳƷ,14.86,15.48,14.81,15.0,14.99,-0.13,-0.8672,0.6142,3114151,46952721.97,7534020000.0,7534020000.0
2018-07-03,'002557,ǢǢʳƷ,14.99,15.18,14.6,15.15,15.02,-0.03,-0.1997,0.733,3716416,55391944.91,7599930000.0,7599930000.0
2018-07-02,'002557,ǢǢʳƷ,15.02,15.61,14.6,15.28,15.25,-0.23,-1.5082,0.7411,3757198,57109088.75,7615140000.0,7615140000.0
2018-06-29,'002557,ǢǢʳƷ,15.25,15.37,14.5,14.5,14.5,0.75,5.1724,0.8016,4063873,60654159.4,7731750000.0,7731750000.0
2018-06-28,'002557,ǢǢʳƷ,14.5,15.55,14.37,15.41,15.48,-0.98,-6.3307,1.8212,9233445,136704792.82,7351500000.0,7351500000.0
2018-06-27,'002557,ǢǢʳƷ,15.48,16.1,15.26,15.74,15.7,-0.22,-1.4013,0.6156,3120975,49082306.15,7848360000.0,7848360000.0
2018-06-26,'002557,ǢǢʳƷ,15.7,16.06,15.52,15.72,15.79,-0.09,-0.57,0.5969,3026344,47718854.24,7959900000.0,7959900000.0
2018-06-25,'002557,ǢǢʳƷ,15.79,16.1,15.48,15.59,15.47,0.32,2.0685,1.1332,5745304,90663939.05,8005530000.0,8005530000.0
2018-06-22,'002557,ǢǢʳƷ,15.47,15.69,15.01,15.17,15.45,0.02,0.1294,0.9242,4685919,72037685.82,7843290000.0,7843290000.0
2018-06-21,'002557,ǢǢʳƷ,15.45,16.15,15.16,15.8,15.8,-0.35,-2.2152,1.0376,5260575,82430799.23,7833150000.0,7833150000.0
2018-06-20,'002557,ǢǢʳƷ,15.8,15.92,15.16,15.33,15.35,0.45,2.9316,1.3772,6982211,108834933.95,8010600000.0,8010600000.0
2018-06-19,'002557,ǢǢʳƷ,15.35,16.55,14.94,16.49,16.6,-1.25,-7.5301,1.3855,7024283,111316687.26,7782450000.0,7782450000.0
2018-06-15,'002557,ǢǢʳƷ,16.6,16.79,16.35,16.6,16.56,0.04,0.2415,0.7725,3916803,64938470.61,8416200000.0,8416200000.0
2018-06-14,'002557,ǢǢʳƷ,16.56,17.09,16.51,16.8,16.92,-0.36,-2.1277,0.6168,3127369,52372964.16,8395920000.0,8395920000.0
2018-06-13,'002557,ǢǢʳƷ,16.92,17.58,16.88,17.4,17.24,-0.32,-1.8561,0.8647,4384186,75870489.63,8578440000.0,8578440000.0
2018-06-12,'002557,ǢǢʳƷ,17.24,17.33,16.77,16.77,16.8,0.44,2.619,1.0294,5218853,89364635.81,8740680000.0,8740680000.0
2018-06-11,'002557,ǢǢʳƷ,16.8,17.48,16.56,17.3,17.39,-0.59,-3.3928,1.0525,5335980,90517032.23,8517600000.0,8517600000.0
2018-06-08,'002557,ǢǢʳƷ,17.39,17.87,17.21,17.87,17.77,-0.38,-2.1384,0.8802,4462559,77887549.69,8816730000.0,8816730000.0
2018-06-07,'002557,ǢǢʳƷ,17.77,18.34,17.63,18.01,17.98,-0.21,-1.168,1.1975,6071460,109316661.59,9009390000.0,9009390000.0
2018-06-06,'002557,ǢǢʳƷ,17.98,18.45,17.68,18.44,18.45,-0.47,-2.5474,2.0826,10558763,188638130.36,9115860000.0,9115860000.0
2018-06-05,'002557,ǢǢʳƷ,18.45,18.45,17.72,17.99,18.22,0.23,1.2623,1.844,9349096,169015681.44,9354150000.0,9354150000.0
2018-06-04,'002557,ǢǢʳƷ,18.22,18.35,17.46,17.6,17.6,0.62,3.5227,1.5704,7962107,143428159.47,9237540000.0,9237540000.0
2018-06-01,'002557,ǢǢʳƷ,17.6,18.64,17.41,18.5,18.69,-1.09,-5.832,1.6841,8538611,154067677.42,8923200000.0,8923200000.0
2018-05-31,'002557,ǢǢʳƷ,18.69,18.86,17.75,17.75,17.73,0.96,5.4146,1.9442,9857128,181811901.48,9475830000.0,9475830000.0
2018-05-30,'002557,ǢǢʳƷ,17.73,18.2,16.71,16.98,17.33,0.4,2.3081,2.0713,10501563,185571588.36,8989110000.0,8989110000.0
2018-05-29,'002557,ǢǢʳƷ,17.68,18.69,17.6,18.1,18.2,-0.52,-2.8571,2.1375,10837096,197594161.07,8963760000.0,8963760000.0
2018-05-28,'002557,ǢǢʳƷ,18.2,18.66,17.67,18.5,18.61,-0.41,-2.2031,3.277,16614195,301562695.05,9227400000.0,9227400000.0
2018-05-25,'002557,ǢǢʳƷ,18.61,19.23,17.53,17.53,17.48,1.13,6.4645,3.4005,17240589,323687577.35,9435270000.0,9435270000.0
2018-05-24,'002557,ǢǢʳƷ,17.48,18.23,17.3,17.91,17.8,-0.32,-1.7978,1.7567,8906584,159039867.64,8862360000.0,8862360000.0
2018-05-23,'002557,ǢǢʳƷ,17.8,18.14,17.78,18.01,18.01,-0.21,-1.166,1.5424,7820054,140675590.35,9024600000.0,9024600000.0
2018-05-22,'002557,ǢǢʳƷ,18.01,18.23,17.01,17.01,17.1,0.91,5.3216,2.4591,12467674,223275510.97,9131070000.0,9131070000.0
2018-05-21,'002557,ǢǢʳƷ,17.1,17.71,16.87,17.3,17.46,-0.36,-2.0619,2.2164,11237318,193602038.38,8669700000.0,8669700000.0
2018-05-18,'002557,ǢǢʳƷ,17.46,17.49,16.54,16.87,16.9,0.56,3.3136,2.2788,11553587,195065174.95,8852220000.0,8852220000.0
2018-05-17,'002557,ǢǢʳƷ,16.9,17.74,16.77,17.74,17.74,-0.84,-4.7351,1.9523,9897987,169630979.12,8568300000.0,8568300000.0
2018-05-16,'002557,ǢǢʳƷ,17.74,18.13,16.93,17.1,17.12,0.62,3.6215,2.0211,10247163,180123789.08,8994180000.0,8994180000.0
2018-05-15,'002557,ǢǢʳƷ,17.12,17.48,16.42,16.52,16.51,0.61,3.6947,1.4745,7475933,127336369.63,8679840000.0,8679840000.0
2018-05-14,'002557,ǢǢʳƷ,16.51,16.55,15.72,16.04,15.97,0.54,3.3813,1.3507,6847832,111565643.2,8370570000.0,8370570000.0
2018-05-11,'002557,ǢǢʳƷ,15.97,16.31,15.9,16.26,16.16,-0.19,-1.1757,0.6551,3321560,53384297.64,8096790000.0,8096790000.0
2018-05-10,'002557,ǢǢʳƷ,16.16,16.18,15.39,15.4,15.4,0.76,4.9351,0.8165,4139753,65608092.47,8193120000.0,8193120000.0
2018-05-09,'002557,ǢǢʳƷ,15.4,15.74,15.37,15.48,15.47,-0.07,-0.4525,0.6862,3479038,54206470.42,7807800000.0,7807800000.0
2018-05-08,'002557,ǢǢʳƷ,15.47,15.69,15.11,15.11,15.12,0.35,2.3148,1.022,5181705,80286010.87,7843290000.0,7843290000.0
2018-05-07,'002557,ǢǢʳƷ,15.12,15.2,14.44,14.65,14.62,0.5,3.42,0.9163,4645388,69580746.9,7665840000.0,7665840000.0
2018-05-04,'002557,ǢǢʳƷ,14.62,14.77,14.52,14.71,14.71,-0.09,-0.6118,0.36,1825400,26774497.22,7412340000.0,7412340000.0
2018-05-03,'002557,ǢǢʳƷ,14.71,14.86,14.3,14.55,14.58,0.13,0.8916,0.8012,4062314,59546375.03,7457970000.0,7457970000.0
2018-05-02,'002557,ǢǢʳƷ,14.58,14.7,14.2,14.25,14.2,0.38,2.6761,1.1051,5603069,81160728.42,7392060000.0,7392060000.0
2018-04-27,'002557,ǢǢʳƷ,14.2,14.56,14.02,14.48,14.49,-0.29,-2.0014,0.9261,4695489,66829532.91,7199400000.0,7199400000.0
2018-04-26,'002557,ǢǢʳƷ,14.49,15.07,14.45,15.01,15.07,-0.58,-3.8487,1.4519,7361349,107429831.99,7346430000.0,7346430000.0
2018-04-25,'002557,ǢǢʳƷ,15.07,15.17,14.76,15.01,15.2,-0.13,-0.8553,2.0218,10250306,153671544.42,7640490000.0,7640490000.0
2018-04-24,'002557,ǢǢʳƷ,15.2,15.99,14.78,15.99,16.2,-1.0,-6.1728,3.1863,16154513,244328932.11,7706400000.0,7706400000.0
2018-04-23,'002557,ǢǢʳƷ,16.2,16.78,15.81,16.5,16.36,-0.16,-0.978,1.1129,5642243,92436851.04,8213400000.0,8213400000.0
2018-04-20,'002557,ǢǢʳƷ,16.36,16.99,16.34,16.88,16.89,-0.53,-3.138,0.8083,4097854,68068398.66,8294520000.0,8294520000.0
2018-04-19,'002557,ǢǢʳƷ,16.89,17.32,16.81,17.21,17.24,-0.35,-2.0302,0.7611,3858682,65921279.26,8563230000.0,8563230000.0
2018-04-18,'002557,ǢǢʳƷ,17.24,17.41,16.51,16.88,16.85,0.39,2.3145,1.0224,5183793,88452899.75,8740680000.0,8740680000.0
2018-04-17,'002557,ǢǢʳƷ,16.85,17.66,16.74,16.97,16.99,-0.14,-0.824,1.4778,7492664,129805494.52,8542950000.0,8542950000.0
2018-04-16,'002557,ǢǢʳƷ,16.99,17.27,16.55,16.6,16.68,0.31,1.8585,0.9013,4569743,77564538.58,8613930000.0,8613930000.0
2018-04-13,'002557,ǢǢʳƷ,16.68,17.08,16.57,16.83,16.83,-0.15,-0.8913,0.9172,4650073,78334645.55,8456760000.0,8456760000.0
2018-04-12,'002557,ǢǢʳƷ,16.83,16.89,15.92,15.92,15.91,0.92,5.7825,1.6546,8388703,139441152.08,8532810000.0,8532810000.0
2018-04-11,'002557,ǢǢʳƷ,15.91,16.16,15.82,16.1,16.03,-0.12,-0.7486,0.3006,1524112,24252335.62,8066370000.0,8066370000.0
2018-04-10,'002557,ǢǢʳƷ,16.03,16.33,15.86,16.19,16.19,-0.16,-0.9883,0.4764,2415432,38779785.32,8127210000.0,8127210000.0
2018-04-09,'002557,ǢǢʳƷ,16.19,16.5,15.78,15.86,15.91,0.28,1.7599,1.0886,5519038,89692261.62,8208330000.0,8208330000.0
2018-04-04,'002557,ǢǢʳƷ,15.91,16.04,15.47,15.53,15.53,0.38,2.4469,1.1976,6071786,96062434.06,8066370000.0,8066370000.0
2018-04-03,'002557,ǢǢʳƷ,15.53,15.56,15.13,15.38,15.58,-0.05,-0.3209,0.4881,2474814,37927637.76,7873710000.0,7873710000.0
2018-04-02,'002557,ǢǢʳƷ,15.58,15.72,14.99,15.18,15.17,0.41,2.7027,0.6359,3224113,49718038.41,7899060000.0,7899060000.0
2018-03-30,'002557,ǢǢʳƷ,15.17,15.24,14.84,14.92,14.92,0.25,1.6756,0.212,1074833,16185890.07,7691190000.0,7691190000.0
2018-03-29,'002557,ǢǢʳƷ,14.92,15.0,14.55,14.72,14.71,0.21,1.4276,0.5515,2796098,41369852.99,7564440000.0,7564440000.0
2018-03-28,'002557,ǢǢʳƷ,14.71,15.38,14.68,15.38,15.4,-0.69,-4.4805,0.5823,2952096,43953835.3,7457970000.0,7457970000.0
2018-03-27,'002557,ǢǢʳƷ,15.4,15.72,15.24,15.24,15.09,0.31,2.0543,0.5898,2990396,46144539.83,7807800000.0,7807800000.0
2018-03-26,'002557,ǢǢʳƷ,15.09,15.18,14.82,15.0,14.99,0.1,0.6671,0.4663,2363991,35532733.86,7650630000.0,7650630000.0
2018-03-23,'002557,ǢǢʳƷ,14.99,15.43,14.81,14.81,15.18,-0.19,-1.2516,0.6707,3400548,50988435.08,7599930000.0,7599930000.0
2018-03-22,'002557,ǢǢʳƷ,15.18,15.68,15.11,15.5,15.45,-0.27,-1.7476,0.2608,1322172,20246430.85,7696260000.0,7696260000.0
2018-03-21,'002557,ǢǢʳƷ,15.45,15.86,15.41,15.75,15.72,-0.27,-1.7176,0.2799,1419068,22275478.62,7833150000.0,7833150000.0
2018-03-20,'002557,ǢǢʳƷ,15.72,15.88,15.6,15.8,15.71,0.01,0.0637,0.3917,1985750,31278284.5,7970040000.0,7970040000.0
2018-03-19,'002557,ǢǢʳƷ,15.71,15.86,15.42,15.56,15.59,0.12,0.7697,0.1849,937351,14741715.65,7964970000.0,7964970000.0
2018-03-16,'002557,ǢǢʳƷ,15.59,15.96,15.41,15.8,15.85,-0.26,-1.6404,0.3383,1715348,26934661.29,7904130000.0,7904130000.0
2018-03-15,'002557,ǢǢʳƷ,15.85,15.96,15.68,15.68,15.78,0.07,0.4436,0.3743,1897806,30068869.14,8035950000.0,8035950000.0
2018-03-14,'002557,ǢǢʳƷ,15.78,16.12,15.77,15.93,15.9,-0.12,-0.7547,0.3141,1592650,25403813.24,8000460000.0,8000460000.0
2018-03-13,'002557,ǢǢʳƷ,15.9,15.97,15.63,15.63,15.6,0.3,1.9231,0.741,3756933,59698130.01,8061300000.0,8061300000.0
2018-03-12,'002557,ǢǢʳƷ,15.6,15.98,15.53,15.53,15.57,0.03,0.1927,0.4045,2050690,32391116.51,7909200000.0,7909200000.0
2018-03-09,'002557,ǢǢʳƷ,15.57,15.63,15.18,15.21,15.19,0.38,2.5016,0.3536,1792829,27798969.09,7893990000.0,7893990000.0
2018-03-08,'002557,ǢǢʳƷ,15.19,15.32,15.1,15.21,15.28,-0.09,-0.589,0.1143,579335,8796441.4,7701330000.0,7701330000.0
2018-03-07,'002557,ǢǢʳƷ,15.28,15.45,15.12,15.38,15.38,-0.1,-0.6502,0.246,1247157,19033065.8,7746960000.0,7746960000.0
2018-03-06,'002557,ǢǢʳƷ,15.38,15.5,15.11,15.38,15.39,-0.01,-0.065,0.3342,1694341,25970571.77,7797660000.0,7797660000.0
2018-03-05,'002557,ǢǢʳƷ,15.39,15.5,14.8,14.81,14.81,0.58,3.9163,0.5751,2915585,44360537.9,7802730000.0,7802730000.0
2018-03-02,'002557,ǢǢʳƷ,14.81,14.96,14.74,14.74,14.86,-0.05,-0.3365,0.2521,1278150,18968022.5,7508670000.0,7508670000.0
2018-03-01,'002557,ǢǢʳƷ,14.86,15.09,14.47,14.55,14.62,0.24,1.6416,0.6542,3316561,49025710.38,7534020000.0,7534020000.0
2018-02-28,'002557,ǢǢʳƷ,14.62,14.78,14.17,14.34,14.32,0.3,2.095,0.5485,2780886,40502019.41,7412340000.0,7412340000.0
2018-02-27,'002557,ǢǢʳƷ,14.32,14.65,14.16,14.49,14.49,-0.17,-1.1732,0.3858,1956120,28072208.88,7260240000.0,7260240000.0
2018-02-26,'002557,ǢǢʳƷ,14.49,14.53,14.14,14.17,14.04,0.45,3.2051,0.6039,3061784,43971246.43,7346430000.0,7346430000.0
2018-02-23,'002557,ǢǢʳƷ,14.04,14.37,13.97,14.37,14.28,-0.24,-1.6807,0.2561,1298212,18292582.97,7118280000.0,7118280000.0
2018-02-22,'002557,ǢǢʳƷ,14.28,14.45,14.18,14.36,14.18,0.1,0.7052,0.2408,1220763,17487338.7,7239960000.0,7239960000.0
2018-02-14,'002557,ǢǢʳƷ,14.18,14.3,14.0,14.13,14.13,0.05,0.3539,0.1384,701475,9945761.86,7189260000.0,7189260000.0
2018-02-13,'002557,ǢǢʳƷ,14.13,14.3,13.78,13.9,13.88,0.25,1.8012,0.4899,2483743,35193008.7,7163910000.0,7163910000.0
2018-02-12,'002557,ǢǢʳƷ,13.88,13.9,13.45,13.5,13.4,0.48,3.5821,0.6307,3197494,43777877.45,7037160000.0,7037160000.0
2018-02-09,'002557,ǢǢʳƷ,13.4,13.79,13.29,13.5,13.83,-0.43,-3.1092,1.6552,8392030,113787776.52,6793800000.0,6793800000.0
2018-02-08,'002557,ǢǢʳƷ,13.83,14.13,13.61,13.88,13.8,0.03,0.2174,0.5659,2869336,39841263.74,7011810000.0,7011810000.0
2018-02-07,'002557,ǢǢʳƷ,13.8,14.63,13.58,14.59,14.33,-0.53,-3.6985,0.7901,4005813,56112284.3,6996600000.0,6996600000.0
2018-02-06,'002557,ǢǢʳƷ,14.33,14.74,14.28,14.74,15.08,-0.75,-4.9735,0.5137,2604640,37806794.01,7265310000.0,7265310000.0
2018-02-05,'002557,ǢǢʳƷ,15.08,15.33,14.98,15.22,15.37,-0.29,-1.8868,0.4132,2095159,31708286.6,7645560000.0,7645560000.0
2018-02-02,'002557,ǢǢʳƷ,15.37,15.54,15.05,15.26,15.21,0.16,1.0519,0.6003,3043732,46661503.47,7792590000.0,7792590000.0
2018-02-01,'002557,ǢǢʳƷ,15.21,16.07,15.18,16.01,16.01,-0.8,-4.9969,0.5313,2693568,41715344.84,7711470000.0,7711470000.0
2018-01-31,'002557,ǢǢʳƷ,16.01,16.14,15.73,15.92,16.07,-0.06,-0.3734,0.5031,2550781,40714300.54,8117070000.0,8117070000.0
2018-01-30,'002557,ǢǢʳƷ,16.07,16.08,15.6,15.82,15.8,0.27,1.7089,0.5907,2994675,47708751.74,8147490000.0,8147490000.0
2018-01-29,'002557,ǢǢʳƷ,15.8,16.28,15.72,16.21,16.26,-0.46,-2.829,0.4929,2499133,39787025.05,8010600000.0,8010600000.0
2018-01-26,'002557,ǢǢʳƷ,16.26,16.3,16.03,16.17,16.08,0.18,1.1194,0.5028,2549259,41225646.08,8243820000.0,8243820000.0
2018-01-25,'002557,ǢǢʳƷ,16.08,16.35,16.03,16.3,16.36,-0.28,-1.7115,0.6471,3280824,53088212.3,8152560000.0,8152560000.0
2018-01-24,'002557,ǢǢʳƷ,16.36,16.39,15.55,15.6,15.4,0.96,6.2338,1.5538,7877945,125940854.14,8294520000.0,8294520000.0
2018-01-23,'002557,ǢǢʳƷ,15.4,15.55,15.15,15.19,15.19,0.21,1.3825,0.4096,2076519,32020966.82,7807800000.0,7807800000.0
2018-01-22,'002557,ǢǢʳƷ,15.19,15.29,14.96,15.06,15.06,0.13,0.8632,0.3621,1836019,27764317.9,7701330000.0,7701330000.0
2018-01-19,'002557,ǢǢʳƷ,15.06,15.35,14.94,15.35,15.34,-0.28,-1.8253,0.3709,1880467,28454848.43,7635420000.0,7635420000.0
2018-01-18,'002557,ǢǢʳƷ,15.34,15.36,15.0,15.0,15.0,0.34,2.2667,0.3364,1705415,25998628.55,7777380000.0,7777380000.0
2018-01-17,'002557,ǢǢʳƷ,15.0,15.42,15.0,15.37,15.39,-0.39,-2.5341,0.448,2271400,34555103.0,7605000000.0,7605000000.0
2018-01-16,'002557,ǢǢʳƷ,15.39,15.44,15.15,15.3,15.15,0.24,1.5842,0.4658,2361654,36193146.67,7802730000.0,7802730000.0
2018-01-15,'002557,ǢǢʳƷ,15.15,15.59,15.07,15.55,15.55,-0.4,-2.5723,0.8208,4161219,63501101.92,7681050000.0,7681050000.0
2018-01-12,'002557,ǢǢʳƷ,15.55,15.65,15.43,15.49,15.5,0.05,0.3226,0.2977,1509341,23470363.96,7883850000.0,7883850000.0
2018-01-11,'002557,ǢǢʳƷ,15.5,15.63,15.38,15.63,15.64,-0.14,-0.8951,0.4887,2477575,38320586.32,7858500000.0,7858500000.0
2018-01-10,'002557,ǢǢʳƷ,15.64,16.0,15.51,16.0,15.99,-0.35,-2.1889,0.6745,3419486,53583840.55,7929480000.0,7929480000.0
2018-01-09,'002557,ǢǢʳƷ,15.99,16.13,15.93,16.05,16.04,-0.05,-0.3117,0.3496,1772303,28351362.78,8106930000.0,8106930000.0
2018-01-08,'002557,ǢǢʳƷ,16.04,16.15,15.93,16.06,16.11,-0.07,-0.4345,0.4284,2172121,34788377.37,8132280000.0,8132280000.0
2018-01-05,'002557,ǢǢʳƷ,16.11,16.16,15.95,16.05,16.1,0.01,0.0621,0.5573,2825716,45360600.55,8167770000.0,8167770000.0
2018-01-04,'002557,ǢǢʳƷ,16.1,16.2,15.92,16.08,16.08,0.02,0.1244,0.4134,2095950,33572678.74,8162700000.0,8162700000.0
2018-01-03,'002557,ǢǢʳƷ,16.08,16.24,16.0,16.12,16.06,0.02,0.1245,0.6951,3524001,56764244.55,8152560000.0,8152560000.0
2018-01-02,'002557,ǢǢʳƷ,16.06,16.25,15.72,15.79,15.79,0.27,1.7099,0.5075,2573147,41312623.67,8142420000.0,8142420000.0
