����,��Ʊ����,����,���̼�,��߼�,��ͼ�,���̼�,ǰ����,�ǵ���,�ǵ���,������,�ɽ���,�ɽ����,����ֵ,��ͨ��ֵ
2018-08-10,'600567,ɽӥֽҵ,3.76,3.79,3.73,3.75,3.76,0.0,0.0,0.7891,36064486,135473667.0,17184378147.1,17184378147.1
2018-08-09,'600567,ɽӥֽҵ,3.76,3.79,3.67,3.69,3.71,0.05,1.3477,1.3642,62347527,233612060.0,17184378147.1,17184378147.1
2018-08-08,'600567,ɽӥֽҵ,3.71,3.77,3.69,3.76,3.78,-0.07,-1.8519,0.7042,32182714,120201593.0,16955862480.3,16955862480.3
2018-08-07,'600567,ɽӥֽҵ,3.78,3.78,3.67,3.7,3.69,0.09,2.439,0.972,44424880,165782640.0,17275784413.9,17275784413.9
2018-08-06,'600567,ɽӥֽҵ,3.69,3.82,3.67,3.82,3.81,-0.12,-3.1496,1.1616,53090629,197793907.0,16864456213.5,16864456213.5
2018-08-03,'600567,ɽӥֽҵ,3.81,3.87,3.81,3.83,3.84,-0.03,-0.7813,0.7208,32943280,126357992.0,17412893814.0,17412893814.0
2018-08-02,'600567,ɽӥֽҵ,3.84,3.92,3.77,3.91,3.94,-0.1,-2.5381,1.3419,61328720,234950721.0,17550003214.1,17550003214.1
2018-08-01,'600567,ɽӥֽҵ,3.94,4.02,3.93,3.96,3.95,-0.01,-0.2532,1.5683,71675054,285293669.0,18007034547.8,18007034547.8
2018-07-31,'600567,ɽӥֽҵ,3.95,3.95,3.91,3.93,3.92,0.03,0.7653,0.6986,31929554,125604962.0,18052737681.2,18052737681.2
2018-07-30,'600567,ɽӥֽҵ,3.92,3.96,3.9,3.94,3.93,-0.01,-0.2545,0.9888,45190510,177620809.0,17915628281.0,17915628281.0
2018-07-27,'600567,ɽӥֽҵ,3.93,4.01,3.93,3.98,3.98,-0.05,-1.2563,1.1643,53213039,210772856.0,17961331414.4,17961331414.4
2018-07-26,'600567,ɽӥֽҵ,3.98,4.02,3.95,3.97,3.97,0.01,0.2519,1.2461,56949876,226531891.0,18189847081.3,18189847081.3
2018-07-25,'600567,ɽӥֽҵ,3.97,3.99,3.94,3.98,4.0,-0.03,-0.75,1.3974,63865987,253229501.0,18144143947.9,18144143947.9
2018-07-24,'600567,ɽӥֽҵ,4.0,4.02,3.87,3.87,3.9,0.1,2.5641,3.5081,160329372,636453185.0,18281253348.0,18281253348.0
2018-07-23,'600567,ɽӥֽҵ,3.9,3.91,3.82,3.85,3.88,0.02,0.5155,1.5049,68780282,265533509.0,17824222014.3,17824222014.3
2018-07-20,'600567,ɽӥֽҵ,3.88,3.9,3.77,3.83,3.83,0.05,1.3055,0.5978,27319671,104914600.0,17732815747.6,17732815747.6
2018-07-19,'600567,ɽӥֽҵ,3.83,3.93,3.81,3.9,3.91,-0.08,-2.046,0.746,34095572,131557563.0,17504300080.7,17504300080.7
2018-07-18,'600567,ɽӥֽҵ,3.91,3.97,3.91,3.96,3.95,-0.04,-1.0127,0.5527,25261650,99446252.0,17869925147.7,17869925147.7
2018-07-17,'600567,ɽӥֽҵ,3.95,4.01,3.92,4.0,4.0,-0.05,-1.25,0.7904,36122030,142826850.0,18052737681.2,18052737681.2
2018-07-16,'600567,ɽӥֽҵ,4.0,4.01,3.97,4.0,4.01,-0.01,-0.2494,0.5678,25952100,103631097.0,18281253348.0,18281253348.0
2018-07-13,'600567,ɽӥֽҵ,4.01,4.03,3.97,4.01,4.01,0.0,0.0,0.6868,31387879,125620514.0,18326956481.4,18326956481.4
2018-07-12,'600567,ɽӥֽҵ,4.01,4.02,3.91,3.92,3.93,0.08,2.0356,1.0737,49069501,195855645.0,18326956481.4,18326956481.4
2018-07-11,'600567,ɽӥֽҵ,3.93,3.98,3.9,3.94,4.03,-0.1,-2.4814,0.8493,38817686,152771740.0,17961331414.4,17961331414.4
2018-07-10,'600567,ɽӥֽҵ,4.03,4.07,3.99,4.06,4.05,-0.02,-0.4938,0.9893,45212902,182092093.0,18418362748.1,18418362748.1
2018-07-09,'600567,ɽӥֽҵ,4.05,4.07,3.99,4.02,4.01,0.04,0.9975,1.3451,61475320,247435488.0,18509769014.8,18509769014.8
2018-07-06,'600567,ɽӥֽҵ,4.01,4.05,3.93,3.96,3.95,0.06,1.519,1.0237,46787851,187185296.0,18326956481.4,18326956481.4
2018-07-05,'600567,ɽӥֽҵ,3.95,4.0,3.93,3.96,3.98,-0.03,-0.7538,0.7284,33292300,131780074.0,18052737681.2,18052737681.2
2018-07-04,'600567,ɽӥֽҵ,3.98,4.09,3.95,4.06,4.08,-0.1,-2.451,1.1228,51317227,205416497.0,18189847081.3,18189847081.3
2018-07-03,'600567,ɽӥֽҵ,4.08,4.12,4.0,4.04,4.02,0.06,1.4925,1.5078,68910838,279640059.0,18646878415.0,18646878415.0
2018-07-02,'600567,ɽӥֽҵ,4.02,4.19,3.9,4.1,3.86,0.16,4.1451,2.108,96340432,390552812.0,18372659614.7,18372659614.7
2018-06-29,'600567,ɽӥֽҵ,3.86,3.87,3.74,3.78,3.78,0.08,2.1164,0.6746,30829178,117875730.0,17641409480.8,17641409480.8
2018-06-28,'600567,ɽӥֽҵ,3.78,3.85,3.74,3.82,3.84,-0.06,-1.5625,0.6167,28182890,107106106.0,17275784413.9,17275784413.9
2018-06-27,'600567,ɽӥֽҵ,3.84,3.97,3.78,3.8,3.82,0.02,0.5236,0.916,41862016,162106504.0,17550003214.1,17550003214.1
2018-06-26,'600567,ɽӥֽҵ,3.82,3.84,3.72,3.75,3.81,0.01,0.2625,0.576,26323059,99491593.0,17458596947.3,17458596947.3
2018-06-25,'600567,ɽӥֽҵ,3.81,3.92,3.81,3.91,3.87,-0.06,-1.5504,0.5969,27279201,104915438.0,17412893814.0,17412893814.0
2018-06-22,'600567,ɽӥֽҵ,3.87,3.89,3.75,3.79,3.8,0.07,1.8421,0.7764,35485993,136428830.0,17687112614.2,17687112614.2
2018-06-21,'600567,ɽӥֽҵ,3.8,3.92,3.76,3.79,3.77,0.03,0.7958,1.2335,56373479,216677291.0,17367190680.6,17367190680.6
2018-06-20,'600567,ɽӥֽҵ,3.77,3.81,3.65,3.71,3.58,0.19,5.3073,1.4226,65019443,242371268.0,17230081280.5,17230081280.5
2018-06-19,'600567,ɽӥֽҵ,3.58,3.87,3.53,3.87,3.92,-0.34,-8.6735,1.6654,76115940,283289683.0,16361721746.5,16361721746.5
2018-06-15,'600567,ɽӥֽҵ,3.92,4.0,3.91,3.99,3.99,-0.07,-1.7544,0.6033,27572650,108733968.0,17915628281.0,17915628281.0
2018-06-14,'600567,ɽӥֽҵ,3.99,4.02,3.94,3.97,4.0,-0.01,-0.25,0.4329,19786620,78807913.0,18235550214.6,18235550214.6
2018-06-13,'600567,ɽӥֽҵ,4.0,4.05,3.99,4.05,4.04,-0.04,-0.9901,0.4287,19591268,78506860.0,18281253348.0,18281253348.0
2018-06-12,'600567,ɽӥֽҵ,4.04,4.04,3.95,3.98,3.99,0.05,1.2531,0.5817,26585994,106555322.0,18464065881.5,18464065881.5
2018-06-11,'600567,ɽӥֽҵ,3.99,4.03,3.96,3.99,3.99,0.0,0.0,0.5439,24858600,99141065.0,18235550214.6,18235550214.6
2018-06-08,'600567,XDɽӥֽ,3.99,4.1,3.96,4.1,4.1,-0.11,-2.6829,0.8258,37743249,151146749.0,18235550214.6,18235550214.6
2018-06-07,'600567,ɽӥֽҵ,4.23,4.24,4.19,4.2,4.2,0.03,0.7143,0.6525,29821013,125980825.0,19332425415.5,19332425415.5
2018-06-06,'600567,ɽӥֽҵ,4.2,4.23,4.17,4.22,4.22,-0.02,-0.4739,0.3693,16879799,70869753.0,19195316015.4,19195316015.4
2018-06-05,'600567,ɽӥֽҵ,4.22,4.23,4.16,4.18,4.18,0.04,0.9569,0.4286,19589215,82393985.0,19286722282.1,19286722282.1
2018-06-04,'600567,ɽӥֽҵ,4.18,4.2,4.14,4.19,4.19,-0.01,-0.2387,0.6267,28641500,119258688.0,19103909748.7,19103909748.7
2018-06-01,'600567,ɽӥֽҵ,4.19,4.24,4.14,4.16,4.17,0.02,0.4796,0.5246,23976854,100622147.0,19149612882.0,19149612882.0
2018-05-31,'600567,ɽӥֽҵ,4.17,4.18,4.09,4.09,4.09,0.08,1.956,0.6168,28190798,116606958.0,19058206615.3,19058206615.3
2018-05-30,'600567,ɽӥֽҵ,4.09,4.12,4.05,4.11,4.17,-0.08,-1.9185,0.7427,33943351,138724414.0,18692581548.3,18692581548.3
2018-05-29,'600567,ɽӥֽҵ,4.17,4.22,4.16,4.18,4.18,-0.01,-0.2392,0.5688,25996775,108831808.0,19058206615.3,19058206615.3
2018-05-28,'600567,ɽӥֽҵ,4.18,4.19,4.12,4.17,4.16,0.02,0.4808,0.5263,24054252,100122806.0,19103909748.7,19103909748.7
2018-05-25,'600567,ɽӥֽҵ,4.16,4.24,4.14,4.21,4.23,-0.07,-1.6548,0.7616,34807462,145344470.0,19012503481.9,19012503481.9
2018-05-24,'600567,ɽӥֽҵ,4.23,4.29,4.23,4.27,4.27,-0.04,-0.9368,0.7012,32046652,135994373.0,19332425415.5,19332425415.5
2018-05-23,'600567,ɽӥֽҵ,4.27,4.41,4.26,4.41,4.41,-0.14,-3.1746,1.3651,62389392,268523675.0,19515237949.0,19515237949.0
2018-05-22,'600567,ɽӥֽҵ,4.41,4.46,4.39,4.46,4.47,-0.06,-1.3423,0.7305,33386280,147303603.0,20155081816.2,20155081816.2
2018-05-21,'600567,ɽӥֽҵ,4.47,4.5,4.43,4.5,4.46,0.01,0.2242,0.9051,41364616,184655432.0,20429300616.4,20429300616.4
2018-05-18,'600567,ɽӥֽҵ,4.46,4.47,4.38,4.41,4.39,0.07,1.5945,1.132,51738079,229583386.0,20383597483.0,20383597483.0
2018-05-17,'600567,ɽӥֽҵ,4.39,4.42,4.36,4.37,4.38,0.01,0.2283,0.6619,30249325,132881748.0,20063675549.4,20063675549.4
2018-05-16,'600567,ɽӥֽҵ,4.38,4.43,4.37,4.42,4.44,-0.06,-1.3514,0.7165,32744666,144170683.0,20017972416.1,20017972416.1
2018-05-15,'600567,ɽӥֽҵ,4.44,4.47,4.38,4.47,4.47,-0.03,-0.6711,1.0465,47829945,210925511.0,20292191216.3,20292191216.3
2018-05-14,'600567,ɽӥֽҵ,4.47,4.53,4.41,4.51,4.46,0.01,0.2242,1.0556,48243729,215816598.0,20429300616.4,20429300616.4
2018-05-11,'600567,ɽӥֽҵ,4.46,4.56,4.44,4.55,4.49,-0.03,-0.6682,1.1016,50344317,225523460.0,20383597483.0,20383597483.0
2018-05-10,'600567,ɽӥֽҵ,4.49,4.52,4.45,4.48,4.44,0.05,1.1261,1.3756,62871425,282091998.0,20520706883.1,20520706883.1
2018-05-09,'600567,ɽӥֽҵ,4.44,4.48,4.41,4.46,4.45,-0.01,-0.2247,0.7905,36126219,159964981.0,20292191216.3,20292191216.3
2018-05-08,'600567,ɽӥֽҵ,4.45,4.47,4.38,4.4,4.37,0.08,1.8307,1.8487,84491351,374760506.0,20337894349.7,20337894349.7
2018-05-07,'600567,ɽӥֽҵ,4.37,4.45,4.34,4.37,4.25,0.12,2.8235,1.9482,89038576,391147822.0,19972269282.7,19972269282.7
2018-05-04,'600567,ɽӥֽҵ,4.25,4.26,4.17,4.19,4.2,0.05,1.1905,0.9965,45541624,192136667.0,19423831682.2,19423831682.2
2018-05-03,'600567,ɽӥֽҵ,4.2,4.2,4.1,4.16,4.17,0.03,0.7194,0.8091,36978630,153477870.0,19195316015.4,19195316015.4
2018-05-02,'600567,ɽӥֽҵ,4.17,4.17,4.1,4.11,4.1,0.07,1.7073,0.9345,42707433,177049703.0,19058206615.3,19058206615.3
2018-04-27,'600567,ɽӥֽҵ,4.1,4.13,4.06,4.1,4.08,0.02,0.4902,0.6587,30106243,123478989.0,18738284681.7,18738284681.7
2018-04-26,'600567,ɽӥֽҵ,4.08,4.23,4.06,4.21,4.23,-0.15,-3.5461,1.3338,60956675,251224129.0,18646878415.0,18646878415.0
2018-04-25,'600567,ɽӥֽҵ,4.23,4.25,4.2,4.25,4.27,-0.04,-0.9368,0.7218,32989198,139285217.0,19332425415.5,19332425415.5
2018-04-24,'600567,ɽӥֽҵ,4.27,4.28,4.17,4.18,4.17,0.1,2.3981,1.3664,62450454,264482658.0,19515237949.0,19515237949.0
2018-04-23,'600567,ɽӥֽҵ,4.17,4.2,4.08,4.15,4.18,-0.01,-0.2392,0.9699,44329205,183481656.0,19058206615.3,19058206615.3
2018-04-20,'600567,ɽӥֽҵ,4.18,4.3,4.16,4.3,4.31,-0.13,-3.0162,1.2328,56341810,237393566.0,19103909748.7,19103909748.7
2018-04-19,'600567,ɽӥֽҵ,4.31,4.35,4.28,4.32,4.3,0.01,0.2326,1.0687,48844320,210871018.0,19698050482.5,19698050482.5
2018-04-18,'600567,ɽӥֽҵ,4.3,4.36,4.21,4.34,4.3,0.0,0.0,1.0167,46465371,199099249.0,19652347349.1,19652347349.1
2018-04-17,'600567,ɽӥֽҵ,4.3,4.41,4.28,4.38,4.38,-0.08,-1.8265,1.1548,52778893,228676910.0,19652347349.1,19652347349.1
2018-04-16,'600567,ɽӥֽҵ,4.38,4.5,4.33,4.48,4.51,-0.13,-2.8825,1.4303,65367220,287567801.0,20017972416.1,20017972416.1
2018-04-13,'600567,ɽӥֽҵ,4.51,4.6,4.47,4.59,4.57,-0.06,-1.3129,1.0463,47817700,216203803.0,20612113149.9,20612113149.9
2018-04-12,'600567,ɽӥֽҵ,4.57,4.68,4.55,4.68,4.68,-0.11,-2.3504,1.3615,62222964,285787023.0,20886331950.1,20886331950.1
2018-04-11,'600567,ɽӥֽҵ,4.68,4.72,4.61,4.61,4.61,0.07,1.5184,1.5924,72778611,340545002.0,21389066417.2,21389066417.2
2018-04-10,'600567,ɽӥֽҵ,4.61,4.64,4.47,4.49,4.47,0.14,3.132,1.3388,61189596,280131107.0,21069144483.6,21069144483.6
2018-04-09,'600567,ɽӥֽҵ,4.47,4.51,4.44,4.47,4.49,-0.02,-0.4454,0.5472,25007156,111962420.0,20429300616.4,20429300616.4
2018-04-04,'600567,ɽӥֽҵ,4.49,4.56,4.48,4.56,4.54,-0.05,-1.1013,0.611,27923969,126135132.0,20520706883.1,20520706883.1
2018-04-03,'600567,ɽӥֽҵ,4.54,4.57,4.41,4.41,4.51,0.03,0.6652,1.4092,64403111,290991907.0,20749222550.0,20749222550.0
2018-04-02,'600567,ɽӥֽҵ,4.51,4.56,4.47,4.54,4.54,-0.03,-0.6608,1.2425,56788171,256116166.0,20612113149.9,20612113149.9
2018-03-30,'600567,ɽӥֽҵ,4.54,4.6,4.52,4.6,4.58,-0.04,-0.8734,0.8967,40982750,186547121.0,20749222550.0,20749222550.0
2018-03-29,'600567,ɽӥֽҵ,4.58,4.59,4.45,4.51,4.52,0.06,1.3274,1.2099,55295381,250145554.0,20932035083.5,20932035083.5
2018-03-28,'600567,ɽӥֽҵ,4.52,4.59,4.48,4.54,4.58,-0.06,-1.31,1.0308,47111162,212998646.0,20657816283.2,20657816283.2
2018-03-27,'600567,ɽӥֽҵ,4.58,4.65,4.53,4.6,4.54,0.04,0.8811,1.5521,70936022,326326904.0,20932035083.5,20932035083.5
2018-03-26,'600567,ɽӥֽҵ,4.54,4.55,4.28,4.4,4.44,0.1,2.2523,1.6228,74167633,329289691.0,20749222550.0,20749222550.0
2018-03-23,'600567,ɽӥֽҵ,4.44,4.61,4.38,4.57,4.74,-0.3,-6.3291,2.7466,125528890,561931700.0,20292191216.3,20292191216.3
2018-03-22,'600567,ɽӥֽҵ,4.74,4.79,4.71,4.75,4.74,0.0,0.0,1.0029,45834111,217702613.0,21663285217.4,21663285217.4
2018-03-21,'600567,ɽӥֽҵ,4.74,4.84,4.72,4.82,4.78,-0.04,-0.8368,1.7215,78677512,376531861.0,21663285217.4,21663285217.4
2018-03-20,'600567,ɽӥֽҵ,4.78,4.82,4.71,4.74,4.72,0.06,1.2712,1.8184,83108539,396676541.0,21846097750.9,21846097750.9
2018-03-19,'600567,ɽӥֽҵ,4.72,4.81,4.69,4.8,4.78,-0.06,-1.2552,1.8365,83932224,398418090.0,21571878950.6,21571878950.6
2018-03-16,'600567,ɽӥֽҵ,4.78,4.85,4.76,4.81,4.85,-0.07,-1.4433,1.7577,80331760,385534364.0,21846097750.9,21846097750.9
2018-03-15,'600567,ɽӥֽҵ,4.85,5.06,4.77,5.01,5.04,-0.19,-3.7698,3.7837,172926493,845105403.0,22166019684.5,22166019684.5
2018-03-14,'600567,ɽӥֽҵ,5.04,5.11,4.99,5.02,5.04,0.0,0.0,1.9514,89184558,450339634.0,23034379218.5,23034379218.5
2018-03-13,'600567,ɽӥֽҵ,5.04,5.2,5.03,5.2,5.2,-0.16,-3.0769,2.6927,123066810,628061645.0,23034379218.5,23034379218.5
2018-03-12,'600567,ɽӥֽҵ,5.2,5.24,5.04,5.09,5.08,0.12,2.3622,3.6686,167664580,861202731.0,23765629352.4,23765629352.4
2018-03-09,'600567,ɽӥֽҵ,5.08,5.15,5.01,5.14,5.11,-0.03,-0.5871,1.9845,90696794,458571693.0,23217191752.0,23217191752.0
2018-03-08,'600567,ɽӥֽҵ,5.11,5.13,4.99,5.01,5.03,0.08,1.5905,2.2149,101227222,514117132.0,23354301152.1,23354301152.1
2018-03-07,'600567,ɽӥֽҵ,5.03,5.23,5.0,5.15,5.16,-0.13,-2.5194,2.6972,123271113,629517799.0,22988676085.1,22988676085.1
2018-03-06,'600567,ɽӥֽҵ,5.16,5.19,4.98,5.17,5.13,0.03,0.5848,3.1219,142679130,725196098.0,23582816818.9,23582816818.9
2018-03-05,'600567,ɽӥֽҵ,5.13,5.31,5.05,5.27,5.23,-0.1,-1.912,2.8151,128659741,661975518.0,23445707418.8,23445707418.8
2018-03-02,'600567,ɽӥֽҵ,5.23,5.31,5.14,5.21,5.25,-0.02,-0.381,2.483,113480477,593007919.0,23902738752.5,23902738752.5
2018-03-01,'600567,ɽӥֽҵ,5.25,5.32,5.16,5.21,5.27,-0.02,-0.3795,3.0111,137614723,720731204.0,23994145019.2,23994145019.2
2018-02-28,'600567,ɽӥֽҵ,5.27,5.47,5.17,5.24,5.28,-0.01,-0.1894,4.2387,193719919,1032297898.0,24085551286.0,24085551286.0
2018-02-27,'600567,ɽӥֽҵ,5.28,5.35,5.2,5.33,5.3,-0.02,-0.3774,3.6194,165417979,872323105.0,24131254419.4,24131254419.4
2018-02-26,'600567,ɽӥֽҵ,5.3,5.34,5.19,5.26,5.16,0.14,2.7132,5.5971,255804779,1347918759.0,24222660686.1,24222660686.1
2018-02-23,'600567,ɽӥֽҵ,5.16,5.18,4.74,4.79,4.73,0.43,9.0909,6.3016,288002598,1435816025.0,23582816818.9,23582816818.9
2018-02-22,'600567,ɽӥֽҵ,4.73,4.73,4.58,4.59,4.55,0.18,3.956,1.7486,79917677,373283128.0,21617582084.0,21617582084.0
2018-02-14,'600567,ɽӥֽҵ,4.55,4.58,4.49,4.55,4.55,0.0,0.0,0.7723,35296789,159820520.0,20794925683.3,20794925683.3
2018-02-13,'600567,ɽӥֽҵ,4.55,4.65,4.53,4.57,4.55,0.0,0.0,1.4077,64334247,295325796.0,20794925683.3,20794925683.3
2018-02-12,'600567,ɽӥֽҵ,4.55,4.59,4.45,4.45,4.46,0.09,2.0179,1.4497,66254501,299892758.0,20794925683.3,20794925683.3
2018-02-09,'600567,ɽӥֽҵ,4.46,4.74,4.43,4.65,4.83,-0.37,-7.6605,3.9451,180301539,822946483.0,20383597483.0,20383597483.0
2018-02-08,'600567,ɽӥֽҵ,4.83,4.87,4.62,4.75,4.81,0.02,0.4158,3.155,144194390,688960668.0,22074613417.7,22074613417.7
2018-02-07,'600567,ɽӥֽҵ,4.81,4.96,4.72,4.75,4.61,0.2,4.3384,5.7154,261212090,1262439361.0,21983207151.0,21983207151.0
2018-02-06,'600567,ɽӥֽҵ,4.61,4.85,4.6,4.71,4.8,-0.19,-3.9583,2.8475,130138921,614293528.0,21069144483.6,21069144483.6
2018-02-05,'600567,ɽӥֽҵ,4.8,4.8,4.42,4.46,4.57,0.23,5.0328,2.8004,127986014,597709519.0,21937504017.6,21937504017.6
2018-02-02,'600567,ɽӥֽҵ,4.57,4.58,4.27,4.47,4.48,0.09,2.0089,1.8258,83445863,371536755.0,20886331950.1,20886331950.1
2018-02-01,'600567,ɽӥֽҵ,4.48,4.77,4.38,4.7,4.71,-0.23,-4.8832,2.7382,125142388,573753295.0,20475003749.8,20475003749.8
2018-01-31,'600567,ɽӥֽҵ,4.71,4.8,4.66,4.75,4.78,-0.07,-1.4644,1.9902,90956627,428365775.0,21526175817.3,21526175817.3
2018-01-30,'600567,ɽӥֽҵ,4.78,4.86,4.76,4.8,4.83,-0.05,-1.0352,2.1227,97012496,466300659.0,21846097750.9,21846097750.9
2018-01-29,'600567,ɽӥֽҵ,4.83,4.86,4.75,4.79,4.78,0.05,1.046,3.2908,150399112,723081780.0,22074613417.7,22074613417.7
2018-01-26,'600567,ɽӥֽҵ,4.78,4.79,4.65,4.66,4.67,0.11,2.3555,3.0799,140760732,666627831.0,21846097750.9,21846097750.9
2018-01-25,'600567,ɽӥֽҵ,4.67,4.77,4.59,4.62,4.61,0.06,1.3015,2.2722,103847784,486449115.0,21343363283.8,21343363283.8
2018-01-24,'600567,ɽӥֽҵ,4.61,4.7,4.59,4.69,4.69,-0.08,-1.7058,1.5057,68815482,317685580.0,21069144483.6,21069144483.6
2018-01-23,'600567,ɽӥֽҵ,4.69,4.76,4.65,4.68,4.7,-0.01,-0.2128,1.2632,57730991,271053377.0,21434769550.5,21434769550.5
2018-01-22,'600567,ɽӥֽҵ,4.7,4.71,4.57,4.63,4.67,0.03,0.6424,1.4474,66149797,307017609.0,21480472683.9,21480472683.9
2018-01-19,'600567,ɽӥֽҵ,4.67,4.84,4.63,4.7,4.71,-0.04,-0.8493,2.6355,120450920,570373377.0,21343363283.8,21343363283.8
2018-01-18,'600567,ɽӥֽҵ,4.71,4.72,4.56,4.56,4.58,0.13,2.8384,2.1851,99868117,464733788.0,21526175817.3,21526175817.3
2018-01-17,'600567,ɽӥֽҵ,4.58,4.66,4.53,4.66,4.69,-0.11,-2.3454,1.469,66856535,306437435.0,20844740283.5,20844740283.5
2018-01-16,'600567,ɽӥֽҵ,4.69,4.69,4.49,4.58,4.58,0.11,2.4017,1.6976,77262065,355353107.0,21345378150.5,21345378150.5
2018-01-15,'600567,ɽӥֽҵ,4.58,4.74,4.55,4.71,4.55,0.03,0.6593,2.7587,125557007,582637777.0,20844740283.5,20844740283.5
2018-01-12,'600567,ɽӥֽҵ,4.55,4.69,4.55,4.59,4.56,-0.01,-0.2193,1.6718,76088261,351526910.0,20708202683.3,20708202683.3
2018-01-11,'600567,ɽӥֽҵ,4.56,4.63,4.53,4.61,4.68,-0.12,-2.5641,1.3627,62019298,283197592.0,20753715216.7,20753715216.7
2018-01-10,'600567,ɽӥֽҵ,4.68,4.75,4.63,4.73,4.73,-0.05,-1.0571,1.212,55163464,257276774.0,21299865617.2,21299865617.2
2018-01-09,'600567,ɽӥֽҵ,4.73,4.9,4.65,4.73,4.73,0.0,0.0,2.0127,91602278,436040107.0,21527428284.0,21527428284.0
2018-01-08,'600567,ɽӥֽҵ,4.73,4.75,4.52,4.56,4.55,0.18,3.956,2.5497,116042397,540715285.0,21527428284.0,21527428284.0
2018-01-05,'600567,ɽӥֽҵ,4.55,4.6,4.44,4.45,4.46,0.09,2.0179,1.9929,90702936,410690805.0,20708202683.3,20708202683.3
2018-01-04,'600567,ɽӥֽҵ,4.46,4.48,4.41,4.45,4.45,0.01,0.2247,1.2615,57413454,255143039.0,20298589883.0,20298589883.0
2018-01-03,'600567,ɽӥֽҵ,4.45,4.54,4.44,4.46,4.48,-0.03,-0.6696,1.3935,63421050,284278811.0,20253077349.7,20253077349.7
2018-01-02,'600567,ɽӥֽҵ,4.48,4.49,4.32,4.35,4.34,0.14,3.2258,1.6332,74329245,329413389.0,20389614949.8,20389614949.8
